Survey ID,User ID,Start time,Submission time,Time to complete,Cooking oil used,Diet,Food amount,Reason for unusual food amount,Proxy,Proxy Issues,Meal ID,Meal name,Meal time,Food source,Food ID,Search term,Intake24 food code,Description (en),Description (local),Nutrient table name,Nutrient table code,Food group code,Food group (en),Food group (local),Ready meal,Brand,As served weight factor,Serving size (g/ml),Serving image,Leftovers (g/ml),Leftovers image,Portion size (g/ml),Reasonable amount,Missing food description,Missing food portion size,Missing food leftovers,Sub group code,Water,Total nitrogen,Nitrogen conversion factor,Protein,Fat,Carbohydrate,Energy (kcal),Energy (kJ),Alcohol,Englyst fibre,Starch,Total sugars,AOAC,Non-milk extrinsic sugars,Intrinsic and milk sugars,Glucose,Fructose,Maltose,Lactose,Sucrose,Other sugars (UK),FS Table sugar,FS Other Added Sugar,FS Honey,FS Fruit Juice,FS Dried Fruit,FS Fruit Puree,FS Stewed Fruit,FS Vegetable Puree,Satd FA,Cis-Mon FA,Cis-n3 FA,Cis-n6 FA,Trans FA,Cholesterol,Retinol,Total carotene,Alpha-carotene,Beta-carotene,Beta cryptoxanthin,Vitamin A,Vitamin D,Thiamin,Riboflavin,Niacin,Tryptophan/60,Niacin equivalent,Vitamin C,Vitamin E,Vitamin B6,Vitamin B12,Folate,Pantothenic acid,Biotin,Sodium,Potassium,Calcium,Magnesium,Phosphorus,Iron,Haem iron,Non-haem iron,Copper,Zinc,Chloride,Iodine,Manganese,Selenium,Total FS,Fruit,Dried fruit,Fruit juice,Smoothie fruit,Tomatoes,Tomato puree,Brassicaceae,Yellow Red Green,Beans,Nuts,Other Vegetables,Beef,Lamb,Pork,Processed Red Meat,Other Red Meat,Burgers,Sausages,Offal,Poultry,Processed Poultry,Game Birds,White Fish,Oily Fish,Canned Tuna,Shellfish,Cottage Cheese,Cheddar Cheese,Other Cheese
8888fc86-6582-40ff-a8c2-33b32a67bab2,HGqp88LBw,2020-04-29T08:26:47.030Z,2020-04-29T08:42:33.762Z,15 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,2,Morning snack or drink,10:30,Supermarket,1,apple,EAPL,"Apple, skin eaten","Apple, skin eaten",NDNS_Yr12,1952,73,Fresh fruit,N/A,FALSE,N/A,N/A,161,N/A,0,N/A,161,TRUE,N/A,N/A,N/A,40A,138.78,0.16,10.06,0.97,0.81,18.68,82.11,346.15,0,2.09,0,18.68,1.93,0,18.68,3.38,10.79,0,0,4.51,0,0,0,0,0,0,0,0,0,0.14,0.08,0.08,0.29,0,0,0,22.54,0,22.54,0,3.22,0,0.06,0.06,0.16,0,0.16,9.34,0.16,0.16,0,0,0.16,1.61,1.61,161,8.05,6.44,12.88,0.16,0,0.16,0.05,0,70.84,6.44,0.06,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888fc86-6582-40ff-a8c2-33b32a67bab2,HGqp88LBw,2020-04-29T08:26:47.030Z,2020-04-29T08:42:33.762Z,15 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,2,Morning snack or drink,10:30,Supermarket,2,cappucin,CASE,Cappuccino,Cappuccino,NDNS_Yr12,10577,92,Coffee (excluding added sugar),N/A,FALSE,N/A,N/A,359,N/A,0,N/A,359,TRUE,N/A,N/A,N/A,51A,324.54,1.8,22.83,11.13,5.39,12.57,140.01,588.76,0,0,0,12.57,0,0,12.57,0,0,0,12.21,0,0,0,0,0,0,0,0,0,0,3.37,1.22,0.04,0.14,0.22,21.54,46.67,21.54,0,21.54,0,50.26,0,0.07,0.65,0.72,1.8,2.51,3.23,0.36,0.36,2.15,10.77,1.44,7.18,136.42,527.73,376.95,35.9,301.56,0,0,0,0,1.44,272.84,57.44,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888fc86-6582-40ff-a8c2-33b32a67bab2,HGqp88LBw,2020-04-29T08:26:47.030Z,2020-04-29T08:42:33.762Z,15 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,3,Lunch,12:15,Supermarket,1,tortilla,FJWH,"Wrap/tortilla, white","Wrap/tortilla, white",NDNS_Yr12,6838,4,"Other breads <8g/100g fat: bagel, chapatis (made without fat), milk bread, grilled papadums, pitta, rye bread, soda, flour tortillas, crumpets",N/A,FALSE,N/A,N/A,50,N/A,0,N/A,50,TRUE,N/A,N/A,N/A,2R,15.3,0.7,2.85,4,2.65,28.5,146.5,622,0,1.1,27.1,1.4,1.5,0,1.4,0,0.2,1.15,0,0,0,0,0,0,0,0,0,0,0,0.87,0.8,0.05,0.19,0.03,0,0,0,0,0,0,0,0,0.14,0.01,0.75,0.95,1.7,0,0.1,0.05,0,12.5,0.2,0.5,190,63,74,9,106,0.8,0,0.8,0.05,0.3,427.5,2,0.25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888fc86-6582-40ff-a8c2-33b32a67bab2,HGqp88LBw,2020-04-29T08:26:47.030Z,2020-04-29T08:42:33.762Z,15 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,3,Lunch,12:15,Supermarket,2,cheese,CHED,Cheddar cheese,Cheddar cheese,NDNS_Yr12,661,28,"Other cheese: edam, cheddar",N/A,FALSE,N/A,N/A,21,https://api.intake24.org/images/as_served/chesl/chesl3.jpg,0,N/A,21,TRUE,N/A,N/A,N/A,14B,7.69,0.84,1.34,5.33,7.33,0.02,87.36,362.25,0,0,0,0.02,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,4.55,1.76,0.05,0.11,0.3,20.37,76.44,29.61,0,29.61,0,81.48,0.06,0.01,0.08,0.02,1.43,1.45,0,0.11,0.02,0.5,6.51,0.11,0.84,151.83,15.75,155.19,6.09,106.05,0.06,0,0.06,0.13,0.86,218.4,6.3,0.01,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
8888fc86-6582-40ff-a8c2-33b32a67bab2,HGqp88LBw,2020-04-29T08:26:47.030Z,2020-04-29T08:42:33.762Z,15 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,3,Lunch,12:15,Supermarket,3,spinach soup,BUTN,Vegetable soup,Vegetable soup,NDNS_Yr12,5607,99,Soups,N/A,FALSE,N/A,N/A,183.8,https://api.intake24.org/images/as_served/soup/Soup4.jpg,0,N/A,183.8,TRUE,N/A,N/A,N/A,50D,166.89,0.74,13.05,4.04,0.74,6.8,47.79,200.34,0,2.21,2.02,4.78,3.68,0,4.78,1.1,0.92,0,0,2.02,0.74,0,0,0,0,0,0,0,0,0.13,0.11,0.04,0.22,0,0,0,3723.79,970.46,3238.56,0,621.24,0,0.24,0.04,0.92,0.74,1.65,8.82,0.37,0.18,0,22.06,0.18,1.84,676.38,211.37,42.27,16.54,51.46,0.74,0,0.74,0.07,0.55,981.49,12.87,0.28,1.84,0,0,0,0,0,0,0,19.19,28.8,0,0,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888fc86-6582-40ff-a8c2-33b32a67bab2,HGqp88LBw,2020-04-29T08:26:47.030Z,2020-04-29T08:42:33.762Z,15 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,4,Afternoon snack or drink,16:00,Supermarket,1,candy,PCRM,Dolly mixtures / candy cigarettes,Dolly mixtures / candy cigarettes,NDNS_Yr12,2271,77,"Sweets (non-chocolate): toffee, boiled sweets, gums/jellies, mints, liquorice, raw jelly, popcorn",N/A,FALSE,N/A,N/A,3,N/A,0,N/A,3,TRUE,N/A,N/A,N/A,43R,0.52,0.01,0.19,0.04,0.05,2.77,10.98,46.77,0,0,0,2.77,0,2.77,0,0.16,0.07,0.2,0,2.08,0.27,1.65,1.13,0,0,0,0,0,0,0.02,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.06,0,0.03,1.89,0.78,0.18,0.09,0.21,0.01,0,0.01,0,0,1.98,0,0,0.03,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888fc86-6582-40ff-a8c2-33b32a67bab2,HGqp88LBw,2020-04-29T08:26:47.030Z,2020-04-29T08:42:33.762Z,15 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,4,Afternoon snack or drink,16:00,Supermarket,2,fruit dried,DRMF,Dried mixed fruit,Dried mixed fruit,NDNS_Yr12,2665,74,Dried fruit,N/A,FALSE,N/A,N/A,11,https://api.intake24.org/images/as_served/raisins/m410.jpg,0,N/A,11,TRUE,N/A,N/A,N/A,40R,1.71,0.04,0.69,0.25,0.04,7.49,29.48,125.84,0,0.24,0,7.49,0.44,3.74,3.75,3.66,3.48,0.25,0,0.09,0,0.26,0.53,0,0,6.46,0,0,0,0.01,0,0.01,0.01,0,0,0,0.99,0,0.99,0,0.22,0,0.01,0.01,0.08,0.02,0.1,0,0.08,0.02,0,1.65,0.01,0.44,5.28,96.8,8.03,3.19,8.03,0.24,0,0.24,0.05,0.04,1.43,0.11,0.04,0.77,0.79,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888fc86-6582-40ff-a8c2-33b32a67bab2,HGqp88LBw,2020-04-29T08:26:47.030Z,2020-04-29T08:42:33.762Z,15 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,4,Afternoon snack or drink,16:00,Supermarket,3,nut mix,FRNT,Dried fruit and nut mix,Dried fruit and nut mix,NDNS_Yr12,2629,74,Dried fruit,N/A,FALSE,N/A,N/A,14,https://api.intake24.org/images/as_served/mixed_nuts/8fde6573-0d8d-47c5-b1f0-44cf2a11d0c3.jpg,0,N/A,14,TRUE,N/A,N/A,N/A,56R,1.15,0.36,0.8,1.97,4.77,4.41,67.34,280.42,0,0.63,0.38,4.03,0.81,1.79,2.24,1.79,1.81,0,0,0.43,0,0,0,0,0,3.58,0,0,0,0.8,2.56,0.01,1.17,0,0,0,0.56,0,0.56,0,0.14,0,0.08,0.02,0.77,0.42,1.19,0.06,1.2,0.06,0,7.84,0.17,5.6,3.5,113.4,11.76,22.96,42.84,0.43,0,0.43,0.12,0.34,2.1,1.68,0.23,4.48,0,0,5.18,0,0,0,0,0,0,0,8.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888fc86-6582-40ff-a8c2-33b32a67bab2,HGqp88LBw,2020-04-29T08:26:47.030Z,2020-04-29T08:42:33.762Z,15 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,4,Afternoon snack or drink,16:00,Supermarket,4,chai tea,DCTE,Decaf tea,Decaf tea,NDNS_Yr12,8317,91,Tea (excluding added sugar),N/A,FALSE,N/A,N/A,233.19,N/A,0,N/A,233.19,TRUE,N/A,N/A,N/A,51B,232.49,0,14.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,2.33,0,0,0,41.97,0,2.33,2.33,0,0,0,0.02,0,2.33,2.33,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888fc86-6582-40ff-a8c2-33b32a67bab2,HGqp88LBw,2020-04-29T08:26:47.030Z,2020-04-29T08:42:33.762Z,15 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,4,Afternoon snack or drink,16:00,Supermarket,5,associated food prompt,19CSESKM,"Semi skimmed milk, boiled","Hot milk, semi skimmed",NDNS_Yr12,699,1,White bread/rolls,N/A,FALSE,N/A,N/A,25.91,N/A,0,N/A,25.91,TRUE,N/A,N/A,N/A,11R,23.16,0.13,1.65,0.91,0.44,1.01,11.4,47.93,0,0,0,1.01,0,0,1.01,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0.28,0.1,0,0.01,0.02,1.81,3.89,1.81,0,1.81,0,4.15,0,0.01,0.05,0.03,0.16,0.18,0.26,0.03,0.03,0.18,0.78,0.1,0.52,11.14,39.9,30.83,2.59,24.61,0,0,0,0,0.1,22.28,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888fc86-6582-40ff-a8c2-33b32a67bab2,HGqp88LBw,2020-04-29T08:26:47.030Z,2020-04-29T08:42:33.762Z,15 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,5,Evening meal,18:45,Supermarket,1,white fish,CDSG,Cod grilled or oven baked,Cod grilled or oven baked,NDNS_Yr12,7798,55,Other white fish,N/A,FALSE,N/A,N/A,92,https://api.intake24.org/images/as_served/salmon_steak/GSalm03.jpg,0,N/A,92,TRUE,N/A,N/A,N/A,34D,70.75,3.5,5.75,21.99,0.46,0,92,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.07,0.12,0.02,0,67.16,1.84,0,0,0,0,1.84,0,0.09,0.08,1.84,3.68,5.61,0,0.92,0.09,1.75,7.36,0.28,0.92,83.72,337.64,16.56,27.6,173.88,0.18,0.09,0.09,0.02,0.55,119.6,148.12,0.01,40.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0
8888fc86-6582-40ff-a8c2-33b32a67bab2,HGqp88LBw,2020-04-29T08:26:47.030Z,2020-04-29T08:42:33.762Z,15 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,5,Evening meal,18:45,Supermarket,2,asparagus,ASPR,Asparagus,Asparagus,NDNS_Yr12,1656,70,"Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad",N/A,FALSE,N/A,N/A,175,N/A,0,N/A,175,TRUE,N/A,N/A,N/A,37M,160.13,0.88,10.94,5.95,1.4,2.45,45.5,192.5,0,2.45,0,2.45,2.45,0,2.45,0.88,1.22,0,0,0.35,0,0,0,0,0,0,0,0,0,0.18,0.35,0.05,0.53,0,0,0,446.25,12.25,437.5,0,75.25,0,0.11,0.05,0.7,0.53,1.22,8.75,1.05,0,0,129.5,0.18,0,50.75,192.5,21,10.5,42,0.53,0,0.53,0.07,0.53,92.75,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888fc86-6582-40ff-a8c2-33b32a67bab2,HGqp88LBw,2020-04-29T08:26:47.030Z,2020-04-29T08:42:33.762Z,15 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,5,Evening meal,18:45,Supermarket,3,potato wedges,POTW,Potato wedges,Potato wedges,NDNS_Yr12,3991,66,"Potato products e.g. wedges, waffles, croquettes",N/A,FALSE,N/A,N/A,52.5,https://api.intake24.org/images/as_served/chipth/chipth1.jpg,0,N/A,52.5,TRUE,N/A,N/A,N/A,39B,32.29,0.26,3.28,1.31,2.63,14.33,82.43,348.6,0,1.1,13.7,0.63,1.37,0.21,0.42,0.16,0.16,0.05,0,0.21,0.05,0,0,0,0,0,0,0,0,0.45,1.49,0.02,0.36,0.21,0,0,5.25,0,4.2,2.1,1.05,0,0.04,0.03,0.89,0.21,1.1,0,0,0.05,0,5.25,0.21,0,115.5,270.9,11.03,13.65,48.3,1.31,0,1.31,0.08,0.26,152.25,0.53,0.11,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888fc86-6582-40ff-a8c2-33b32a67bab2,HGqp88LBw,2020-04-29T08:26:47.030Z,2020-04-29T08:42:33.762Z,15 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,5,Evening meal,18:45,Supermarket,4,ice cream,NDIC,Dairy free ice cream,Dairy free ice cream,NDNS_Yr12,9053,79,"Ice cream, ice cream desserts and lollies",N/A,FALSE,N/A,N/A,54.27,https://api.intake24.org/images/as_served/ice_cream/Icecrm3.jpg,0,N/A,54.27,TRUE,N/A,N/A,N/A,53R,32.56,0.16,3.1,0.81,4.5,16.39,105.28,443.93,0,2.01,4.07,12.27,2.66,12.27,0,2.93,0.87,0.76,0,7.22,0.54,12.05,0,0,0,0,0,0,0,2.27,0.85,0.02,0.28,0.12,0.54,0,0,0,0,0,0,0,0.04,0,0.11,0.33,0.43,0,0.65,0,0,7.06,0.22,0.54,49.39,55.9,8.68,9.77,24.42,0.6,0,0.6,0.07,0.16,66.75,1.09,0.09,1.09,12.05,0,0,0,0,0,0,0,0,7.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888fc86-6582-40ff-a8c2-33b32a67bab2,HGqp88LBw,2020-04-29T08:26:47.030Z,2020-04-29T08:42:33.762Z,15 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,5,Evening meal,18:45,Supermarket,5,chocolate square,EIGT,Dark chocolate with mint filling (e.g. After Eights),Dark chocolate with mint filling (e.g. After Eights),NDNS_Yr12,2257,81,"Chocolate: includes all plain, milk & white chocolate bars & coated bars e.g. caramels & wafers and full coated chocolate biscuits",N/A,FALSE,N/A,N/A,8,N/A,0,N/A,8,TRUE,N/A,N/A,N/A,44R,0.43,0.04,0.51,0.25,1.36,5.76,34.88,146.8,0,0.27,0.67,5.09,0.36,5.09,0,0.28,0.17,0,0,4,0.64,3.38,1.71,0,0,0,0,0,0,0.82,0.42,0,0.04,0,0.24,5.92,1.2,0,1.2,0,6.16,0,0.01,0,0.04,0.04,0.08,0,0.12,0.02,0,0.08,0,0.16,1.52,31.12,3.92,1.04,8.32,0.06,0,0.06,0,0.05,7.68,0.64,0.01,0.24,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,1,Breakfast,08:30,Supermarket,1,Yoghurt,FFNT,Natural yoghurt,Natural yoghurt,NDNS_Yr12,702,19,Whole milk yoghurt/fromage frais,N/A,FALSE,N/A,N/A,90,N/A,0,N/A,90,TRUE,N/A,N/A,N/A,15B,76.5,0.72,5.74,4.32,3.24,5.94,69.3,288.9,0,0,1.08,4.86,0,0,4.86,0.99,0,0,0,2.7,1.08,0,0,0,0,0,0,0,0,2.05,0.86,0.03,0.08,0.09,2.7,32.4,0,0,0,0,32.4,0.05,0.11,0.2,0.09,0.81,0.9,0,0.18,0,0.27,4.5,0.54,0.9,59.4,205.2,114.3,14.4,128.7,0.09,0,0.09,0.03,0.54,221.4,30.6,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,1,Breakfast,08:30,Supermarket,2,Granola,GFGR,Gluten-free granola,Gluten-free granola,NDNS_Yr12,8156,7,"Other breakfast cereals: muesli, bran flakes",N/A,FALSE,N/A,N/A,45,N/A,0,N/A,45,TRUE,N/A,N/A,N/A,5R,4.05,0.72,2.62,4.28,5.67,32.4,189.45,801,0,2.43,24.26,8.15,3.24,6.39,1.76,1.93,1.58,0,0,4.68,0,2.16,1.17,1.31,0,3.24,0,0,0,1.08,2.22,0.17,1.65,0,0,0,0.45,0,0.45,0,0,0,0.23,0.02,0.23,0.9,1.13,0.05,0.67,0.09,0,8.55,0.14,5.4,5.4,153.45,18,32.4,110.7,1.22,0,1.22,0.14,0.72,27.45,0.45,1.09,0.9,4.64,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,1,Breakfast,08:30,Supermarket,3,Apple,EAPL,"Apple, skin eaten","Apple, skin eaten",NDNS_Yr12,1952,73,Fresh fruit,N/A,FALSE,N/A,N/A,161,N/A,0,N/A,161,TRUE,N/A,N/A,N/A,40A,138.78,0.16,10.06,0.97,0.81,18.68,82.11,346.15,0,2.09,0,18.68,1.93,0,18.68,3.38,10.79,0,0,4.51,0,0,0,0,0,0,0,0,0,0.14,0.08,0.08,0.29,0,0,0,22.54,0,22.54,0,3.22,0,0.06,0.06,0.16,0,0.16,9.34,0.16,0.16,0,0,0.16,1.61,1.61,161,8.05,6.44,12.88,0.16,0,0.16,0.05,0,70.84,6.44,0.06,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,1,Breakfast,08:30,Supermarket,4,Banana,BANA,Banana,Banana,NDNS_Yr12,1977,73,Fresh fruit,N/A,FALSE,N/A,N/A,55,https://api.intake24.org/images/as_served/bans/bans2.jpg,0,N/A,55,TRUE,N/A,N/A,N/A,40C,41.25,0.11,3.44,0.66,0.06,11.17,44.55,191.4,0,0.44,1.21,9.96,0.77,0,9.96,4.35,4.13,0,0,1.49,0,0,0,0,0,0,0,0,0,0.02,0.01,0.01,0.01,0,0,0,14.3,6.6,11,0,2.2,0,0.08,0.02,0.38,0.11,0.55,4.78,0.11,0.17,0,7.7,0.22,1.65,0,181.5,3.3,14.85,12.65,0.17,0,0.17,0.06,0.11,59.95,1.65,0.2,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,1,Breakfast,08:30,Supermarket,5,Tea,BTEA,Tea,Tea,NDNS_Yr12,2315,91,Tea (excluding added sugar),N/A,FALSE,N/A,N/A,239.85,N/A,0,N/A,239.85,TRUE,N/A,N/A,N/A,51B,239.13,0,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,2.4,0,0,0,43.17,0,2.4,2.4,0,0,0,0.02,0,2.4,2.4,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,1,Breakfast,08:30,Supermarket,6,associated food prompt,19CSMLK,Semi skimmed milk,Semi skimmed milk,NDNS_Yr12,608,21,Semi-skimmed milks: includes longlife semi-skimmed,N/A,FALSE,N/A,N/A,26.65,N/A,0,N/A,26.65,TRUE,N/A,N/A,N/A,11R,23.83,0.13,1.7,0.93,0.45,1.04,11.73,49.3,0,0,0,1.04,0,0,1.04,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0.29,0.1,0,0.01,0.02,1.87,4,1.87,0,1.87,0,4.26,0,0.01,0.06,0.03,0.16,0.19,0.53,0.03,0.03,0.19,1.07,0.13,0.53,11.46,41.04,31.71,2.66,25.32,0,0,0,0,0.11,22.92,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,2,Morning snack or drink,11:00,Supermarket,1,nakd bar,NAKD,"Fruit bars, no added sugar (e.g. nakd bars)","Fruit bars, no added sugar (e.g. nakd bars)",NDNS_Yr12,10554,74,Dried fruit,N/A,FALSE,N/A,N/A,35,N/A,0,N/A,35,TRUE,N/A,N/A,N/A,40R,6.13,0.07,2.19,0.39,0.32,26.18,102.55,437.15,0,2.35,0,26.18,2.7,14.49,11.69,6.23,17.64,0,0,2.35,0,0,0,0,0,19.85,6.34,0,0,0.06,0.03,0.05,0.11,0,0,0,40.25,0,27.65,24.85,6.65,0,0.04,0.04,0.39,0.21,0.6,16.8,0.63,0.21,0,4.9,0.11,2.45,10.85,140,18.55,12.95,28.35,0.42,0,0.42,0.08,0.07,8.05,2.1,0.05,0,6.34,23.8,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,2,Morning snack or drink,11:00,Supermarket,2,Coffee,FLCO,"Coffee, fresh","Coffee, fresh",NDNS_Yr12,2306,92,Coffee (excluding added sugar),N/A,FALSE,N/A,N/A,223.86,N/A,0,N/A,223.86,TRUE,N/A,N/A,N/A,51A,221.17,0,13.99,0.45,0,0.67,4.48,17.91,0,0,0,0.67,0,0,0.67,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1.57,0,1.57,0,0,0,0,0,0,6.72,0,205.95,6.72,17.91,15.67,0.22,0,0.22,0.02,0,6.72,2.24,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,2,Morning snack or drink,11:00,Supermarket,3,associated food prompt,19CSMLK,Semi skimmed milk,Semi skimmed milk,NDNS_Yr12,608,21,Semi-skimmed milks: includes longlife semi-skimmed,N/A,FALSE,N/A,N/A,42.64,N/A,0,N/A,42.64,TRUE,N/A,N/A,N/A,11R,38.12,0.21,2.72,1.49,0.72,1.66,18.76,78.88,0,0,0,1.66,0,0,1.66,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0.46,0.17,0,0.02,0.03,2.98,6.4,2.98,0,2.98,0,6.82,0,0.01,0.09,0.04,0.26,0.3,0.85,0.04,0.04,0.3,1.71,0.21,0.85,18.34,65.67,50.74,4.26,40.51,0,0,0,0,0.17,36.67,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
